Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-05-30,"Orange Express",5.10b,,https://www.mountainproject.com/route/107260051/orange-express,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",2.8,2,Lead,Onsight,Sport,5.10b,75,2900
2021-05-30,"Fabulous Groupies",5.9+,,https://www.mountainproject.com/route/106139147/fabulous-groupies,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",2.5,2,Lead,Onsight,Sport,5.9+,60,2500
2021-05-29,Supermoon,5.11a/b,,https://www.mountainproject.com/route/108768800/supermoon,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 4. Third Buttress",3.1,3,Lead,Redpoint,Sport,5.11a,100,4800
2021-05-29,Supermoon,5.11a/b,"Messed up hands at last bolt",https://www.mountainproject.com/route/108768800/supermoon,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 4. Third Buttress",3.1,3,Lead,Fell/Hung,Sport,5.11a,100,4800
2021-05-29,"Cross-Eyed and Blind",5.11a,,https://www.mountainproject.com/route/106550243/cross-eyed-and-blind,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 1. First Buttress",3.5,3,Lead,Onsight,Sport,5.11a,80,4600
2021-05-29,Floaters,5.10d,"Messed up mantle twice, then it went",https://www.mountainproject.com/route/106550348/floaters,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 1. First Buttress",3.4,3,Lead,Redpoint,Sport,5.10d,80,3500
2021-05-27,Bullocks,5.9+,,https://www.mountainproject.com/route/107159897/bullocks,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 3. Second Buttress",2.5,2,Lead,Onsight,Sport,5.9,50,2500
2021-05-27,Ferrovieri,5.7,,https://www.mountainproject.com/route/113785114/ferrovieri,1,"West Virginia > The New River Gorge Region > Meadow River Gorge > Upper Meadow > 3. Second Buttress",3.6,3,Lead,Onsight,Sport,5.6,100,1800
2021-05-25,G-String,5.11a,,https://www.mountainproject.com/route/106711554/g-string,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",3.4,3,Lead,Onsight,Sport,5.11a,80,4600
2021-05-25,Kinesthetica,5.10c,,https://www.mountainproject.com/route/105987545/kinesthetica,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",3.6,3,Lead,Onsight,Sport,5.10c,90,3200
2021-05-25,"5.5 My Ass",5.6,,https://www.mountainproject.com/route/105856063/55-my-ass,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",2.0,1,Lead,Onsight,Sport,5.6,50,1600
2021-05-25,"Bobby D'Bunny",5.7,,https://www.mountainproject.com/route/106138121/bobby-dbunny,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",2.2,1,Lead,Onsight,Sport,5.6,70,1800
2021-05-24,Springer,5.10b,"Fun Crux! ",https://www.mountainproject.com/route/105966922/springer,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.6,2,Lead,Onsight,Sport,5.10b,75,2900
2021-05-24,"Flight of the Gumbie",5.9+,"Fun! Did a second lap",https://www.mountainproject.com/route/105944377/flight-of-the-gumbie,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",3.5,4,TR,,Sport,,80,2500
2021-05-24,"Flight of the Gumbie",5.9+,,https://www.mountainproject.com/route/105944377/flight-of-the-gumbie,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",3.5,4,Lead,Onsight,Sport,,80,2500
2021-05-23,"Creature Feature",5.9,,https://www.mountainproject.com/route/105889536/creature-feature,1,"Kentucky > Red River Gorge > Northern Gorge > Phantasia",3.2,3,Lead,Onsight,Sport,5.9,70,2400
2021-05-22,Wonkaholic,5.10a,,https://www.mountainproject.com/route/107379163/wonkaholic,1,"Kentucky > Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory",2.7,2,Lead,Onsight,Sport,5.10a,50,2600
2021-05-22,EGBG,5.10a,,https://www.mountainproject.com/route/108766319/egbg,1,"Kentucky > Red River Gorge > Bald Rock Recreational Preserve (BRRP) > Chocolate Factory",3.6,4,Lead,Redpoint,Sport,5.10a,90,2600
2021-05-02,"Men in Tights",5.10b,,https://www.mountainproject.com/route/105760656/men-in-tights,1,"Colorado > Boulder > Boulder Canyon > Sherwood Forest",2.5,2,TR,,Sport,5.10b,60,2900
2021-05-01,Soler,5.9,,https://www.mountainproject.com/route/105714830/soler,2,"Wyoming > Devils Tower > South and East Faces",3.6,3,Lead,Onsight,Trad,5.9,280,2400
2021-04-29,"Baby Dog",5.7+,,https://www.mountainproject.com/route/119267832/baby-dog,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",2.5,2,TR,,Sport,5.7+,90,1900
2021-04-18,"Deuces Wild",5.10a,,https://www.mountainproject.com/route/105748292/deuces-wild,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.4,2,TR,,Sport,,145,2600
2021-04-18,"Deuces Wild",5.10a,,https://www.mountainproject.com/route/105748292/deuces-wild,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.4,2,Lead,Onsight,Sport,,145,2600
2021-04-18,"Poker Face",5.8+,,https://www.mountainproject.com/route/105752698/poker-face,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.2,2,TR,,"Sport, TR",5.8+,80,2200
2021-04-18,"Poker Face",5.8+,,https://www.mountainproject.com/route/105752698/poker-face,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.2,2,Lead,Redpoint,"Sport, TR",5.8+,80,2200
2021-04-18,"Pony Up",5.8,,https://www.mountainproject.com/route/105748262/pony-up,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.1,1,TR,,Sport,5.7+,80,2100
2021-04-18,"Pony Up",5.8,,https://www.mountainproject.com/route/105748262/pony-up,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.1,1,Lead,Redpoint,Sport,5.7+,80,2100
2021-04-18,"Everything Rhymes with Orange",5.9,,https://www.mountainproject.com/route/112535700/everything-rhymes-with-orange,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.6,2,TR,,Sport,5.9,85,2400
2021-04-18,"Everything Rhymes with Orange",5.9,,https://www.mountainproject.com/route/112535700/everything-rhymes-with-orange,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.6,2,Lead,Redpoint,Sport,5.9,85,2400
2021-04-10,"The Yellow Spur",5.9+,,https://www.mountainproject.com/route/105748657/the-yellow-spur,6,"Colorado > Boulder > Eldorado Canyon State Park > Redgarden Wall > Redgarden - Tower One",3.8,4,Lead,Onsight,Trad,5.10-,,2500
2021-03-04,Epinephrine,5.9,"With hunz.",https://www.mountainproject.com/route/105732422/epinephrine,13,"Nevada > Southern Nevada > Red Rocks > (16) Black Velvet Canyon > Black Velvet Wall",3.9,4,Lead,Onsight,Trad,"5.9 PG13",1600,2400
2021-03-02,Armatron,5.9-,,https://www.mountainproject.com/route/105809181/armatron,6,"Nevada > Southern Nevada > Red Rocks > (11) Juniper Canyon > Brownstone Wall",3.6,3,Lead,Onsight,Trad,5.8+,680,2300
2021-03-01,"Black Lace",5.8,,https://www.mountainproject.com/route/108544422/black-lace,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Panty Wall",2.5,2,Lead,Onsight,Sport,,60,2100
2021-03-01,"The Last Panty",5.7,,https://www.mountainproject.com/route/106931187/the-last-panty,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Panty Wall",2.1,1,Lead,Onsight,Sport,5.7,45,1800
2021-03-01,"Silk Panties",5.7,,https://www.mountainproject.com/route/105732614/silk-panties,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Panty Wall",2.1,1,Lead,Onsight,Sport,,60,1800
2021-02-28,"Eagle Dance","5.10c A0+","Onsight to bolt ladder. Aided every inch of p7, linked with 5.10b next pitch, rock quality was beans on p8 and didn’t look better from there on. Route below was very very very fun! 100% would do p1-6 again. With Justin ",https://www.mountainproject.com/route/105732278/eagle-dance,8,"Nevada > Southern Nevada > Red Rocks > (12) Oak Creek Canyon > Eagle Wall",3.3,3,Lead,,"Trad, Aid","5.10c A1-",900,3200
2021-02-27,"Schaeffer's Delight",5.8-,,https://www.mountainproject.com/route/105732497/schaeffers-delight,3,"Nevada > Southern Nevada > Red Rocks > (16) Black Velvet Canyon > Whiskey Peak > Whiskey Peak - East",2.6,2,Lead,Onsight,Trad,5.8,400,2000
2021-02-20,"Karma Mechanic",5.10b,,https://www.mountainproject.com/route/105749923/karma-mechanic,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Free Form Wall",2.4,2,Lead,Onsight,Sport,5.10b,60,2900
2021-02-20,"Bourgeois Belay Dogs",5.10b,,https://www.mountainproject.com/route/105749920/bourgeois-belay-dogs,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Free Form Wall",2.5,2,Lead,Onsight,Sport,5.10b,,2900
2021-02-20,"Tinsel Town aka BR 2?",5.9,,https://www.mountainproject.com/route/106370830/tinsel-town-aka-br-2,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.8,1,Lead,Onsight,Sport,5.9,80,2400
2021-02-20,"Spinney Dan",5.10c,,https://www.mountainproject.com/route/105748702/spinney-dan,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",3.3,3,Lead,Onsight,Sport,5.10c,,3200
2021-02-20,"Time Square",5.8,,https://www.mountainproject.com/route/105752890/time-square,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",1.8,1,Lead,Onsight,Sport,5.8,80,2100
2021-02-20,"The Dune",5.10a,,https://www.mountainproject.com/route/105756946/the-dune,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",2.0,0,TR,,Sport,"5.10a PG13",70,2600
2021-02-20,Enterprise,5.9+,,https://www.mountainproject.com/route/105824687/enterprise,1,"Colorado > Canon City > Shelf Road > Sand Gulch > Contest Wall",3.0,2,Lead,Redpoint,Sport,5.9+,70,2500
2021-02-08,"Road Kill",5.11c/d,"Just tr’ed the first pitch by walking to anchor",https://www.mountainproject.com/route/105748298/road-kill,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.9,-1,TR,,Sport,,,5400
2021-02-08,"Nickels and Dimes",5.8+,,https://www.mountainproject.com/route/105749458/nickels-and-dimes,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.1,1,Lead,Onsight,Sport,5.8+,60,2200
2021-02-08,"People's Choice",5.10,"Just first 2 as 1 pitch ",https://www.mountainproject.com/route/105749446/peoples-choice,2,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",3.2,-1,Lead,Onsight,Sport,,,3000
2021-02-07,"La Temperatura de Shelf",5.10b,,https://www.mountainproject.com/route/105759687/la-temperatura-de-shelf,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > D. Cactus Cliff Right (left of Funkdemental)",2.8,2,TR,,Sport,,75,2900
2021-02-07,"Too Much Beef and Not Enough Meat",5.9,,https://www.mountainproject.com/route/105755554/too-much-beef-and-not-enough-meat,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > D. Cactus Cliff Right (left of Funkdemental)",2.4,2,Lead,Onsight,Sport,5.9,75,2400
2021-02-07,"Crimpson Candy",5.10b,,https://www.mountainproject.com/route/105759108/crimpson-candy,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > D. Cactus Cliff Right (left of Funkdemental)",1.8,2,Lead,Onsight,Sport,5.10b,70,2900
2021-02-07,"The Stand",5.10b/c,,https://www.mountainproject.com/route/105759684/the-stand,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > D. Cactus Cliff Right (left of Funkdemental)",2.6,2,Lead,Onsight,Sport,5.10b/c,75,3100
2021-02-07,"Cheeseburger In Paradise",5.10-,,https://www.mountainproject.com/route/106141750/cheeseburger-in-paradise,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > D. Cactus Cliff Right (left of Funkdemental)",2.4,2,Lead,Onsight,Sport,,,2700
2021-02-07,"High Heeled Tittty Twister",5.10-,,https://www.mountainproject.com/route/105754630/high-heeled-tittty-twister,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > E. Cactus Cliff Far Right (Funkdemental and right)",3.0,2,Lead,Redpoint,Sport,5.10-,75,2700
2021-01-30,"Baby Dog",5.7+,,https://www.mountainproject.com/route/119267832/baby-dog,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",2.5,2,Lead,Onsight,Sport,5.7+,90,1900
2021-01-30,Animation,5.8,,https://www.mountainproject.com/route/105749785/animation,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",3.2,3,Lead,Onsight,Sport,5.8,100,2100
2021-01-30,"Unfamiliar Strangers",5.9+,,https://www.mountainproject.com/route/105762684/unfamiliar-strangers,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",2.3,1,Lead,Onsight,Sport,5.9+,85,2500
2021-01-30,"Free Willie",5.11a,,https://www.mountainproject.com/route/105749956/free-willie,1,"Colorado > Boulder > Boulder Canyon > Animal World > Lower Animal World",3.2,3,Lead,Onsight,Sport,5.11a,80,4600
2021-01-23,"Beer Dog",5.10a,,https://www.mountainproject.com/route/105936819/beer-dog,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Lower Tier",1.7,1,Lead,Onsight,Sport,5.10a,90,2600
2021-01-23,"Hound's Tooth",5.10a,,https://www.mountainproject.com/route/105944966/hounds-tooth,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Lower Tier",2.1,2,Lead,Onsight,Sport,5.10a,80,2600
2021-01-23,"Topless Etiquette",5.8,,https://www.mountainproject.com/route/105748256/topless-etiquette,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.2,2,Lead,Onsight,Sport,5.8,85,2100
2021-01-23,"Bosch Blanket Bingo",5.9,,https://www.mountainproject.com/route/105748232/bosch-blanket-bingo,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.0,1,Lead,Onsight,Sport,5.8,60,2400
2021-01-23,"The Minstrel",5.11a,,https://www.mountainproject.com/route/105748223/the-minstrel,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",1.6,1,Lead,Fell/Hung,Sport,5.11a,60,4600
2021-01-23,"Sea Breeze",5.11a,,https://www.mountainproject.com/route/105748229/sea-breeze,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.5,2,Lead,Onsight,Sport,5.11a,60,4600
2021-01-23,Abandonment,5.8,,https://www.mountainproject.com/route/105753670/abandonment,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",1.6,1,Lead,Onsight,Trad,5.8,60,2100
2021-01-23,"New Lease on Life",5.10a,,https://www.mountainproject.com/route/105748214/new-lease-on-life,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",1.7,1,Lead,Onsight,Sport,5.10a,50,2600
2021-01-23,"Lease Agreement",5.10a,,https://www.mountainproject.com/route/105748211/lease-agreement,1,"Colorado > Boulder > Boulder Canyon > The Bihedral Area > The Riviera",2.0,1,Lead,Onsight,Trad,5.10a,50,2600
2021-01-01,"Cat in the Hat",5.8,,https://www.mountainproject.com/route/106142374/cat-in-the-hat,1,"California > Eastern Sierra > Bishop Area > Owens River Gorge > Upper Gorge > Triple Play Cliff",2.3,2,Lead,Redpoint,Sport,,50,2100
2020-12-05,"Molotov Cockfight",5.9,,https://www.mountainproject.com/route/114195097/molotov-cockfight,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.1,2,Lead,Onsight,Sport,5.9,,2400
2020-12-05,"Walking on the Moon",5.7,,https://www.mountainproject.com/route/117766000/walking-on-the-moon,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.0,1,Lead,Onsight,Sport,5.7,70,1800
2020-12-05,"Reeper's BanDana",5.8,,https://www.mountainproject.com/route/114038504/reepers-bandana,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.1,1,Lead,Onsight,Sport,5.8,50,2100
2020-12-05,"No Special Talent",5.11a,,https://www.mountainproject.com/route/114195105/no-special-talent,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.7,2,Lead,Redpoint,Sport,5.10d,85,4600
2020-12-05,"Death of Yuppies",5.10b/c,,https://www.mountainproject.com/route/114195083/death-of-yuppies,1,"Colorado > Golden > Clear Creek Canyon > Death Valley",2.6,2,Lead,Onsight,Sport,5.10,60,3100
2020-12-05,"Low Priest",5.9+,,https://www.mountainproject.com/route/118133534/low-priest,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",1.4,0,TR,,Sport,5.9+,50,2500
2020-12-05,"Low Priest",5.9+,,https://www.mountainproject.com/route/118133534/low-priest,1,"Colorado > Golden > Clear Creek Canyon > The Graveyard",1.4,0,Lead,Onsight,Sport,5.9+,50,2500
2020-11-27,"22 going on 23",5.9,,https://www.mountainproject.com/route/105717418/22-going-on-23,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",2.4,2,Lead,Onsight,Trad,5.9-,50,2400
2020-11-27,"Amaretto Corner",5.10,"Just p1",https://www.mountainproject.com/route/105717400/amaretto-corner,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.0,3,Lead,Onsight,Trad,,,3000
2020-11-27,"Incredible Hand Crack",5.10,,https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,4,Lead,Redpoint,Trad,5.10c,100,3000
2020-11-26,"Twin Cracks",5.8+,,https://www.mountainproject.com/route/105717445/twin-cracks,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",2.5,2,TR,,Trad,5.8+,40,2200
2020-11-26,"Twin Cracks",5.8+,,https://www.mountainproject.com/route/105717445/twin-cracks,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",2.5,2,TR,,Trad,5.8+,40,2200
2020-11-26,"Twin Cracks",5.8+,,https://www.mountainproject.com/route/105717445/twin-cracks,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",2.5,2,Lead,Onsight,Trad,5.8+,40,2200
2020-11-26,Anasazi,5.11-,,https://www.mountainproject.com/route/105717406/anasazi,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.5,3,,,Trad,5.11-,120,4700
2020-11-26,"Incredible Hand Crack",5.10,,https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,4,TR,,Trad,5.10c,100,3000
2020-11-23,"Coyne Crack",5.11d,,https://www.mountainproject.com/route/105717343/coyne-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.7,3,TR,,Trad,5.12a,,5500
